50.44841340;6.110869690;2010-01-01T01:16:57Z
50.44828820;6.110648960;2010-01-01T01:17:05Z
50.44803550;6.110500390;2010-01-01T01:17:16Z
50.44736590;6.109738650;2010-01-01T01:17:49Z
50.44709110;6.109393920;2010-01-01T01:18:03Z
50.44673450;6.109220590;2010-01-01T01:18:18Z
50.44617690;6.109114400;2010-01-01T01:18:40Z
50.44625590;6.108923540;2010-01-01T01:18:46Z
50.44646360;6.108875280;2010-01-01T01:18:54Z
50.44662670;6.108791840;2010-01-01T01:19:01Z
50.44689100;6.108775460;2010-01-01T01:19:12Z
50.44716780;6.109084190;2010-01-01T01:19:25Z
50.44743420;6.109170020;2010-01-01T01:19:36Z
50.44795350;6.109395320;2010-01-01T01:19:58Z
50.44885440;6.109063690;2010-01-01T01:20:35Z
50.44886470;6.108855390;2010-01-01T01:20:40Z
50.44897830;6.108732870;2010-01-01T01:20:46Z
50.44936190;6.109015260;2010-01-01T01:21:03Z
50.44963940;6.109394370;2010-01-01T01:21:17Z
50.45034540;6.110709680;2010-01-01T01:22:01Z
50.45077940;6.111280890;2010-01-01T01:22:24Z
50.45128050;6.112377940;2010-01-01T01:22:58Z
50.45147950;6.112670580;2010-01-01T01:23:09Z
50.45161450;6.112396050;2010-01-01T01:23:18Z
50.45182820;6.112167650;2010-01-01T01:23:28Z
50.45156060;6.111562550;2010-01-01T01:23:47Z
50.45142400;6.110897360;2010-01-01T01:24:05Z
50.45143130;6.110332220;2010-01-01T01:24:19Z
50.45159690;6.109644790;2010-01-01T01:24:38Z
50.45184110;6.108703840;2010-01-01T01:25:04Z
50.45199090;6.108554310;2010-01-01T01:25:11Z
50.45201720;6.108386090;2010-01-01T01:25:16Z
50.45199090;6.108554310;2010-01-01T01:25:20Z
50.45222340;6.109232170;2010-01-01T01:25:40Z
50.45264020;6.109789710;2010-01-01T01:26:02Z
50.45308050;6.110135330;2010-01-01T01:26:21Z
50.45335720;6.109481150;2010-01-01T01:26:41Z
50.45352370;6.108832720;2010-01-01T01:26:59Z
50.45366610;6.108703780;2010-01-01T01:27:06Z
50.45398210;6.108730300;2010-01-01T01:27:18Z
50.45412230;6.108569200;2010-01-01T01:27:25Z
50.45434770;6.108011300;2010-01-01T01:27:42Z
50.45468240;6.107743080;2010-01-01T01:27:57Z
